Source,Target,Weight
r_614,1_611,6.51666E-08
r_614,1_612,5.67428E-08
r_614,1_613,1.5194E-08
r_614,1_614,4.04311E-09
r_614,2_601,5.59109E-10
r_614,2_602,7.5192E-09
r_614,2_603,5.7677E-10
r_614,2_604,2.97373E-08
r_614,2_605,1.56061E-10
r_614,2_606,2.91591E-08
r_614,2_607,3.17278E-09
r_614,2_608,1.11326E-08
r_614,2_609,8.19292E-10
r_614,2_610,3.14096E-09
r_614,2_611,7.08945E-10
r_614,2_612,5.54288E-10
r_614,2_613,1.7115E-08
r_614,2_614,3.02401E-08
r_614,3_601,1.46016E-07
r_614,3_602,9.28183E-08
r_614,3_603,5.49297E-08
r_614,3_604,2.55785E-09
r_614,3_605,3.79417E-08
r_614,3_606,2.09487E-08
r_614,3_607,4.80179E-08
r_614,3_608,5.52425E-08
r_614,3_609,9.53802E-08
r_614,3_610,7.88501E-08
r_614,3_611,1.44047E-07
r_614,3_612,8.25333E-08
r_614,3_613,1.65934E-08
r_614,3_614,7.15281E-08
r_614,4_601,5.54352E-08
r_614,4_602,9.56066E-08
r_614,4_603,9.42669E-08
r_614,4_604,1.0211E-07
r_614,4_606,4.65691E-08
r_614,4_607,2.81585E-10
r_614,4_608,5.53214E-09
r_614,4_609,1.71977E-07
r_614,4_610,9.59719E-08
r_614,4_611,4.47283E-08
r_614,4_612,1.68585E-08
r_614,A_405,1.31437E-07
r_614,A_406,3.8128E-06
r_614,A_407,4.3686E-07
r_614,A_410,3.34634E-07
r_614,B_602,4.83755E-07
r_614,B_603,6.99957E-07
r_614,B_604,2.27352E-07
r_614,B_605,2.51367E-06
r_614,B_606,9.04151E-07
r_614,B_607,3.68428E-07
r_614,B_608,1.63205E-06
r_614,B_609,1.38672E-07
r_614,B_610,4.88593E-07
r_614,B_611,3.13026E-07
r_614,B_612,8.03881E-07
r_614,B_613,3.06669E-06
r_614,B_614,3.60201E-06
r_614,B_615,3.6007E-06
r_614,B_616,1.2754E-06
r_614,B_617,9.34287E-08
r_614,C_501,3.0659E-06
r_614,C_502,3.73674E-07
r_614,C_503,6.31727E-07
r_614,C_504,1.14777E-06
r_614,C_505,5.84188E-07
r_614,C_506,9.5613E-07
r_614,C_507,3.98759E-06
r_614,C_508,9.99856E-07
r_614,C_509,1.04611E-06
r_614,C_510,6.65211E-07
r_614,C_511,1.75002E-07
r_614,C_512,6.78018E-07
r_614,C_513,9.76787E-07
r_614,D_402,1.89339E-06
r_614,D_403,4.48893E-07
r_614,G_601,2.80647E-05
r_614,G_602,4.94142E-07
r_614,G_603,3.0451E-09
r_614,G_604,6.71878E-06
r_614,G_605,1.41607E-07
r_614,G_606,2.22589E-06
r_614,G_607,9.46986E-07
r_614,G_608,1.04735E-06
r_614,G_609,2.19363E-09
r_614,G_610,3.16879E-06
r_614,G_611,1.67398E-06
r_614,G_612,2.95118E-11
r_614,G_613,5.10598E-06
r_614,G_614,7.86964E-05
r_614,N_601,2.86997E-06
r_614,N_602,1.46283E-06
r_614,N_603,3.98824E-06
r_614,N_604,3.68918E-07
r_614,N_605,1.91387E-08
r_614,N_606,3.72149E-08
r_614,N_607,5.15051E-08
r_614,N_608,2.89979E-07
r_614,N_609,3.61173E-06
r_614,N_610,1.45552E-06
r_614,N_611,9.79594E-07
r_614,N_612,3.19627E-07
r_614,N_613,6.34584E-07
r_614,N_614,8.65838E-08
r_614,R_601,2.8047E-07
r_614,R_602,3.54855E-07
r_614,R_603,4.24714E-07
r_614,R_604,2.9374E-07
r_614,R_606,9.39623E-08
r_614,R_607,2.70295E-09
r_614,R_608,6.16055E-08
r_614,R_609,4.5744E-07
r_614,R_610,2.94764E-07
r_614,R_611,1.43556E-07
r_614,R_612,7.10476E-08
r_614,R_613,1.57295E-08
r_614,R_614,3.42625E-07
r_614,R_616,7.37797E-07
r_614,S_601,5.13568E-07
r_614,S_602,5.68296E-07
r_614,S_603,1.93499E-07
r_614,S_604,2.41195E-08
r_614,S_606,3.62136E-07
r_614,S_607,3.85402E-07
r_614,S_608,5.76023E-07
r_614,S_609,3.13185E-07
r_614,S_610,4.70976E-07
r_614,S_611,1.06467E-06
r_614,S_612,9.66476E-07
r_614,S_613,1.86855E-07
r_614,S_614,2.08341E-07
r_614,Y_601,3.51165E-06
r_614,Y_602,6.44896E-07
r_614,Y_603,8.93412E-09
r_614,Y_604,8.74381E-06
r_614,Y_605,0.000271889
r_614,Y_606,4.24804E-06
r_614,Y_607,1.46846E-05
r_614,Y_608,3.9995E-05
r_614,Y_609,3.32038E-06
r_614,Y_610,2.1264E-06
r_614,Y_611,2.77645E-06
r_614,Y_612,3.80555E-06
r_614,Y_613,8.76987E-06
r_614,Y_614,3.25607E-07
r_614,5_601,1.94205E-05
r_614,5_602,0.000156563
r_614,5_603,0.000150246
r_614,5_604,0.000205758
r_614,5_605,0.000379461
r_614,5_606,4.90483E-05
r_614,5_607,0.001720313
r_614,5_608,7.11149E-05
r_614,5_609,0.000594374
r_614,5_610,1.5857E-06
r_614,5_611,1.33743E-05
r_614,5_612,3.60038E-05
r_614,5_613,6.35882E-05
r_614,5_614,4.69175E-05
r_614,6_601,8.45338E-06
r_614,6_602,8.73187E-06
r_614,6_603,8.62608E-05
r_614,6_604,1.50332E-05
r_614,6_605,3.37769E-08
r_614,6_606,2.52332E-05
r_614,6_607,1.14652E-05
r_614,6_608,1.22312E-05
r_614,6_609,3.41295E-05
r_614,6_610,5.08567E-06
r_614,6_611,1.56508E-08
r_614,6_612,3.11697E-06
r_614,6_613,0.000162608
r_614,6_614,5.84391E-05
r_614,7_601,0.001880924
r_614,7_602,2.8411E-06
r_614,7_603,0.000978306
r_614,7_604,0.000274838
r_614,7_605,6.8174E-05
r_614,7_606,9.52075E-05
r_614,7_607,0.00035254
r_614,7_608,8.1088E-05
r_614,7_609,0.000476328
r_614,7_610,0.000891117
r_614,7_611,0.000294702
r_614,7_612,0.000784666
r_614,7_613,0.009723436
r_614,7_614,0.711248605
r_614,8_601,5.99972E-06
r_614,8_602,0.000253345
r_614,8_603,0.001909344
r_614,8_604,0.004264882
r_614,8_606,0.108472219
r_614,8_607,0.00151476
r_614,8_608,1.83386E-05
r_614,8_609,0.02361043
r_614,8_610,0.000273428
r_614,8_611,4.54533E-06
r_614,8_612,0.000185014
r_614,a_405,1.48689E-05
r_614,a_406,6.43416E-06
r_614,a_407,2.63778E-05
r_614,a_410,2.63565E-07
r_614,b_602,0.000106335
r_614,b_603,0.000500492
r_614,b_604,0.00028967
r_614,b_605,0.000130384
r_614,b_606,4.33329E-05
r_614,b_607,4.19884E-05
r_614,b_608,4.49627E-05
r_614,b_609,0.000186569
r_614,b_610,0.000296424
r_614,b_611,1.43599E-05
r_614,b_612,4.88734E-05
r_614,b_613,0.000128836
r_614,b_614,7.74041E-05
r_614,b_615,2.63824E-05
r_614,b_616,0.000144163
r_614,b_617,1.40142E-07
r_614,c_501,2.61723E-07
r_614,c_502,9.85356E-07
r_614,c_503,1.59101E-06
r_614,c_504,1.08143E-08
r_614,c_505,2.13874E-06
r_614,c_506,5.64461E-07
r_614,c_507,3.91261E-07
r_614,c_508,4.23336E-06
r_614,c_509,6.6444E-07
r_614,c_510,5.813E-07
r_614,c_511,1.46981E-06
r_614,c_512,1.65994E-06
r_614,c_513,2.60158E-07
r_614,d_402,9.40734E-06
r_614,d_403,3.74427E-05
r_614,g_601,1.98145E-07
r_614,g_602,1.84735E-08
r_614,g_603,5.42749E-08
r_614,g_604,5.29355E-08
r_614,g_605,1.44399E-08
r_614,g_606,1.2783E-07
r_614,g_607,8.98932E-08
r_614,g_608,1.22035E-07
r_614,g_609,8.37827E-08
r_614,g_610,1.12374E-08
r_614,g_611,2.73778E-08
r_614,g_612,3.58903E-08
r_614,g_613,3.48787E-08
r_614,g_614,3.68355E-08
r_614,n_601,1.26003E-07
r_614,n_602,1.5933E-07
r_614,n_603,2.23152E-07
r_614,n_604,6.73735E-08
r_614,n_605,3.36217E-08
r_614,n_606,5.53447E-10
r_614,n_607,2.87595E-08
r_614,n_608,1.38482E-07
r_614,n_609,4.7014E-07
r_614,n_610,1.99518E-07
r_614,n_611,1.1088E-07
r_614,n_612,6.86627E-08
r_614,n_613,1.46725E-09
r_614,n_614,7.67727E-08
r_614,r_601,0.021162078
r_614,r_602,0.00108346
r_614,r_603,0.011536533
r_614,r_604,0.003005271
r_614,r_606,0.002571739
r_614,r_607,0.005805884
r_614,r_608,0.001261985
r_614,r_609,0.002429163
r_614,r_610,0.001193852
r_614,r_611,0.003412769
r_614,r_612,0.000186616
r_614,r_613,1.122810753
r_614,r_616,0.000176499
r_614,s_601,1.21925E-06
r_614,s_602,5.03626E-07
r_614,s_603,2.37414E-07
r_614,s_604,1.59135E-10
r_614,s_606,1.2207E-07
r_614,s_607,2.61183E-07
r_614,s_608,2.73284E-07
r_614,s_609,2.56548E-07
r_614,s_610,2.79775E-07
r_614,s_611,7.51E-07
r_614,s_612,4.36269E-07
r_614,s_613,5.60557E-08
r_614,s_614,5.43936E-08
r_614,y_601,1.61052E-08
r_614,y_602,1.50699E-07
r_614,y_603,2.24982E-08
r_614,y_604,1.2314E-07
r_614,y_605,3.20417E-07
r_614,y_606,2.97639E-09
r_614,y_607,7.36707E-08
r_614,y_608,6.02568E-09
r_614,y_609,1.3228E-07
r_614,y_610,2.17885E-07
r_614,y_611,8.54517E-08
r_614,y_612,7.92543E-08
r_614,y_613,3.75339E-07
r_614,y_614,2.22548E-07
r_616,1_601,1.43619E-08
r_616,1_602,4.72028E-07
r_616,1_603,4.06991E-07
r_616,1_604,2.15776E-07
r_616,1_605,1.82874E-08
r_616,1_606,4.37513E-08
r_616,1_607,2.10157E-08
r_616,1_608,5.7637E-08
r_616,1_609,3.2813E-08
r_616,1_610,4.06723E-07
r_616,1_611,5.57284E-07
r_616,1_612,8.04625E-07
r_616,1_613,1.07291E-08
r_616,1_614,1.98945E-08
r_616,2_601,3.38537E-10
r_616,2_602,9.0065E-08
r_616,2_603,1.01854E-08
r_616,2_604,1.31077E-07
r_616,2_605,1.17873E-09
r_616,2_606,2.42899E-09
r_616,2_607,9.41848E-11
r_616,2_608,1.0988E-09
r_616,2_609,1.4032E-11
r_616,2_610,1.38781E-09
r_616,2_611,3.75875E-09
r_616,2_612,3.14271E-08
r_616,2_613,3.38497E-07
r_616,2_614,1.7127E-07
r_616,3_601,2.75146E-08
r_616,3_602,5.68551E-07
r_616,3_603,6.90979E-07
r_616,3_604,1.92597E-07
r_616,3_605,2.49336E-09
r_616,3_606,6.94072E-10
r_616,3_607,3.13784E-09
r_616,3_608,6.52094E-09
r_616,3_609,1.78386E-08
r_616,3_610,9.66639E-07
r_616,3_611,1.44965E-06
r_616,3_612,3.81862E-07
r_616,3_613,4.12442E-08
r_616,3_614,1.52613E-06
r_616,4_601,1.37139E-08
r_616,4_602,1.81084E-06
r_616,4_603,9.509E-07
r_616,4_604,8.00892E-07
r_616,4_606,5.21932E-09
r_616,4_607,9.47206E-09
r_616,4_608,3.75219E-09
r_616,4_609,5.39121E-08
r_616,4_610,7.27259E-07
r_616,4_611,6.22017E-07
r_616,4_612,5.12014E-07
r_616,A_405,9.54007E-06
r_616,A_406,0.000191628
r_616,A_407,2.31755E-05
r_616,A_410,5.53409E-05
r_616,B_602,5.59078E-06
r_616,B_603,1.52449E-05
r_616,B_604,5.60247E-06
r_616,B_605,8.12302E-05
r_616,B_606,4.25608E-05
r_616,B_607,1.09951E-05
r_616,B_608,4.86483E-05
r_616,B_609,9.09715E-06
r_616,B_610,1.74293E-05
r_616,B_611,1.95593E-06
r_616,B_612,3.61694E-05
r_616,B_613,0.000100905
r_616,B_614,0.000108824
r_616,B_615,0.000145787
r_616,B_616,3.30183E-05
r_616,B_617,1.63389E-05
r_616,C_501,3.49779E-05
r_616,C_502,5.01132E-06
r_616,C_503,2.53846E-05
r_616,C_504,2.03555E-05
r_616,C_505,0.000219291
r_616,C_506,2.35411E-05
r_616,C_507,0.000112833
r_616,C_508,3.96581E-05
r_616,C_509,2.2933E-06
r_616,C_510,1.18399E-05
r_616,C_511,4.92876E-08
r_616,C_512,2.79296E-05
r_616,C_513,9.68735E-06
r_616,D_402,6.8486E-05
r_616,D_403,4.44182E-06
r_616,G_601,1.17821E-05
r_616,G_602,0.000150261
r_616,G_603,1.49707E-05
r_616,G_604,2.8766E-06
r_616,G_605,3.06888E-07
r_616,G_606,3.32194E-07
r_616,G_607,7.40695E-07
r_616,G_608,7.5538E-07
r_616,G_609,9.06676E-07
r_616,G_610,2.92563E-05
r_616,G_611,0.000181333
r_616,G_612,0.000101483
r_616,G_613,5.90916E-05
r_616,G_614,2.19626E-07
r_616,N_601,3.10135E-08
r_616,N_602,2.14413E-09
r_616,N_603,1.25519E-06
r_616,N_604,6.22117E-06
r_616,N_605,3.19126E-07
r_616,N_606,6.10371E-07
r_616,N_607,8.5107E-07
r_616,N_608,6.91268E-07
r_616,N_609,5.17525E-07
r_616,N_610,7.01535E-08
r_616,N_611,1.36035E-07
r_616,N_612,3.3212E-06
r_616,N_613,1.00403E-07
r_616,N_614,5.11471E-06
r_616,R_601,4.3049E-06
r_616,R_602,6.13151E-06
r_616,R_603,3.90719E-06
r_616,R_604,2.81727E-06
r_616,R_606,1.77827E-08
r_616,R_607,2.5878E-08
r_616,R_608,1.48272E-08
r_616,R_609,6.22802E-06
r_616,R_610,1.99738E-06
r_616,R_611,1.687E-06
r_616,R_612,1.58072E-06
r_616,R_613,1.41911E-06
r_616,R_614,8.52735E-08
r_616,R_616,1.92046E-05
r_616,S_601,3.10625E-07
r_616,S_602,1.0263E-06
r_616,S_603,2.9966E-06
r_616,S_604,3.31423E-08
r_616,S_606,4.79E-09
r_616,S_607,6.95286E-10
r_616,S_608,3.94996E-08
r_616,S_609,1.18747E-06
r_616,S_610,2.5741E-06
r_616,S_611,9.62588E-06
r_616,S_612,1.25077E-06
r_616,S_613,5.84117E-07
r_616,S_614,4.53508E-06
r_616,Y_601,1.21452E-06
r_616,Y_602,7.35645E-05
r_616,Y_603,0.000226607
r_616,Y_604,0.00049706
r_616,Y_605,1.05223E-05
r_616,Y_606,4.87438E-07
r_616,Y_607,4.03366E-07
r_616,Y_608,3.72098E-05
r_616,Y_609,8.79769E-06
r_616,Y_610,0.001300207
r_616,Y_611,9.54585E-05
r_616,Y_612,1.76831E-05
r_616,Y_613,5.81952E-07
r_616,Y_614,8.80453E-05
r_616,5_601,1.47205E-06
r_616,5_602,5.1481E-05
r_616,5_603,0.000164064
r_616,5_604,7.02784E-05
r_616,5_605,1.24155E-05
r_616,5_606,8.38463E-10
r_616,5_607,5.69441E-07
r_616,5_608,1.57123E-05
r_616,5_609,1.11711E-05
r_616,5_610,0.000271931
r_616,5_611,5.40682E-05
r_616,5_612,4.08273E-05
r_616,5_613,1.40636E-05
r_616,5_614,1.48856E-05
r_616,6_601,2.89612E-09
r_616,6_602,3.02667E-06
r_616,6_603,9.95722E-07
r_616,6_604,1.31496E-05
r_616,6_605,5.93842E-08
r_616,6_606,4.81878E-07
r_616,6_607,3.35048E-07
r_616,6_608,2.44252E-07
r_616,6_609,8.14997E-09
r_616,6_610,1.44575E-06
r_616,6_611,5.7853E-07
r_616,6_612,3.00804E-08
r_616,6_613,6.60035E-07
r_616,6_614,1.23962E-05
r_616,7_601,1.80853E-05
r_616,7_602,0.000246905
r_616,7_603,3.98476E-05
r_616,7_604,1.32318E-05
r_616,7_605,5.39001E-07
r_616,7_606,1.02869E-06
r_616,7_607,1.63573E-06
r_616,7_608,1.78347E-06
r_616,7_609,1.79581E-06
r_616,7_610,8.64833E-05
r_616,7_611,0.000720668
r_616,7_612,0.000326829
r_616,7_613,9.24444E-05
r_616,7_614,9.54916E-07
r_616,8_601,1.0946E-06
r_616,8_602,1.87756E-05
r_616,8_603,0.000167916
r_616,8_604,2.35623E-05
r_616,8_606,4.06829E-08
r_616,8_607,1.00842E-06
r_616,8_608,8.629E-06
r_616,8_609,1.27836E-05
r_616,8_610,0.000188377
r_616,8_611,2.66214E-05
r_616,8_612,8.40621E-06
r_616,a_405,0.000109436
r_616,a_406,8.57175E-05
r_616,a_407,4.43819E-05
r_616,a_410,1.23685E-07
r_616,b_602,0.003919631
r_616,b_603,0.003663597
r_616,b_604,8.24815E-05
r_616,b_605,0.001849969
r_616,b_606,0.012595855
r_616,b_607,0.014502654
r_616,b_608,0.001157211
r_616,b_609,0.006333374
r_616,b_610,0.089597709
r_616,b_611,0.136447365
r_616,b_612,0.011376252
r_616,b_613,0.020786935
r_616,b_614,0.003194509
r_616,b_615,0.007116357
r_616,b_616,2.113612325
r_616,b_617,0.005755362
r_616,c_501,5.3803E-06
r_616,c_502,1.33188E-07
r_616,c_503,9.95835E-06
r_616,c_504,6.05562E-06
r_616,c_505,3.67557E-05
r_616,c_506,1.54411E-06
r_616,c_507,1.31413E-05
r_616,c_508,2.71367E-05
r_616,c_509,3.4478E-08
r_616,c_510,1.24292E-06
r_616,c_511,3.39667E-07
r_616,c_512,6.60595E-06
r_616,c_513,6.52046E-06
r_616,d_402,6.52938E-05
r_616,d_403,0.00025105
r_616,g_601,5.50423E-08
r_616,g_602,1.77235E-07
r_616,g_603,9.56087E-07
r_616,g_604,1.107E-07
r_616,g_605,1.94465E-10
r_616,g_606,1.149E-08
r_616,g_607,6.56614E-09
r_616,g_608,1.35778E-08
r_616,g_609,1.82279E-08
r_616,g_610,3.12395E-07
r_616,g_611,4.23865E-07
r_616,g_612,1.8514E-07
r_616,g_613,6.32084E-07
r_616,g_614,2.90891E-08
r_616,n_601,1.01494E-08
r_616,n_602,1.26269E-06
r_616,n_603,7.58393E-07
r_616,n_604,2.8125E-07
r_616,n_605,3.0684E-08
r_616,n_606,9.89409E-10
r_616,n_607,1.96277E-08
r_616,n_608,1.29126E-08
r_616,n_609,5.84756E-08
r_616,n_610,5.69248E-07
r_616,n_611,4.67199E-07
r_616,n_612,5.73578E-07
r_616,n_613,2.89649E-07
r_616,n_614,3.99951E-07
r_616,r_601,0.003633621
r_616,r_602,0.100993915
r_616,r_603,0.549991442
r_616,r_604,0.006238168
r_616,r_606,0.000290113
r_616,r_607,0.000323365
r_616,r_608,0.008928878
r_616,r_609,0.74538901
r_616,r_610,0.046481179
r_616,r_611,0.005549572
r_616,r_612,0.000206376
r_616,r_613,0.004826847
r_616,r_614,2.03865E-05
r_616,s_601,7.43942E-08
r_616,s_602,1.19593E-06
r_616,s_603,9.82347E-07
r_616,s_604,3.82456E-07
r_616,s_606,1.58292E-10
r_616,s_607,5.15191E-09
r_616,s_608,7.86048E-09
r_616,s_609,7.97003E-07
r_616,s_610,1.75041E-06
r_616,s_611,3.43385E-06
r_616,s_612,1.0177E-06
r_616,s_613,1.86841E-07
r_616,s_614,2.59407E-06
r_616,y_601,2.22533E-08
r_616,y_602,1.70952E-07
r_616,y_603,1.03375E-07
r_616,y_604,3.53818E-06
r_616,y_605,3.29275E-08
r_616,y_606,2.99194E-08
r_616,y_607,1.39235E-11
r_616,y_608,1.04214E-08
r_616,y_609,8.99711E-09
r_616,y_610,1.64816E-06
r_616,y_611,2.13726E-09
r_616,y_612,1.06174E-07
r_616,y_613,2.03568E-06
r_616,y_614,2.6495E-06
s_601,1_601,9.11126E-10
s_601,1_602,3.5654E-07
s_601,1_603,1.66807E-07
s_601,1_604,7.82349E-08
s_601,1_605,1.16897E-06
s_601,1_606,2.07616E-07
s_601,1_607,4.49873E-07
s_601,1_608,4.20085E-07
s_601,1_609,7.74931E-07
s_601,1_610,4.7638E-07
s_601,1_611,9.0968E-08
s_601,1_612,3.41975E-07
s_601,1_613,3.91123E-07
s_601,1_614,3.18134E-07
s_601,2_601,1.84252E-07
s_601,2_602,1.06082E-07
s_601,2_603,2.67129E-07
s_601,2_604,1.42005E-08
s_601,2_605,2.12174E-08
s_601,2_606,1.36415E-08
s_601,2_607,2.63322E-08
s_601,2_608,1.67179E-07
s_601,2_609,4.62665E-07
s_601,2_610,1.63388E-07
s_601,2_611,9.59273E-08
s_601,2_612,4.57189E-08
s_601,2_613,2.56902E-08
s_601,2_614,1.62606E-08
s_601,3_601,9.3387E-09
s_601,3_602,8.4292E-09
s_601,3_603,2.28734E-09
s_601,3_604,1.21304E-07
s_601,3_605,1.85435E-09
s_601,3_606,7.70343E-08
s_601,3_607,2.04762E-08
s_601,3_608,3.11437E-08
s_601,3_609,1.18308E-09
s_601,3_610,3.78206E-08
s_601,3_611,4.86491E-08
s_601,3_612,3.42775E-09
s_601,3_613,8.97316E-08
s_601,3_614,4.35436E-07
s_601,4_601,8.01202E-10
s_601,4_602,3.66245E-08
s_601,4_603,6.12535E-09
s_601,4_604,9.19943E-08
s_601,4_606,1.24772E-07
s_601,4_607,2.36049E-09
s_601,4_608,5.48444E-08
s_601,4_609,3.50341E-08
s_601,4_610,4.65682E-09
s_601,4_611,3.07932E-10
s_601,4_612,2.40446E-10
s_601,A_405,4.54764E-10
s_601,A_406,5.20776E-08
s_601,A_407,9.12226E-08
s_601,A_410,1.14781E-07
s_601,B_602,3.97501E-07
s_601,B_603,5.40301E-07
s_601,B_604,1.20185E-06
s_601,B_605,2.53328E-06
s_601,B_606,1.11988E-07
s_601,B_607,2.13393E-08
s_601,B_608,2.54168E-06
s_601,B_609,4.98523E-10
s_601,B_610,1.00795E-06
s_601,B_611,7.94837E-07
s_601,B_612,6.16898E-08
s_601,B_613,3.22578E-06
s_601,B_614,3.6645E-06
s_601,B_615,4.45988E-08
s_601,B_616,7.77229E-07
s_601,B_617,1.47867E-07
s_601,C_501,2.32391E-07
s_601,C_502,6.43616E-08
s_601,C_503,6.10358E-08
s_601,C_504,1.89791E-07
s_601,C_505,1.792E-07
s_601,C_506,3.02275E-08
s_601,C_507,3.11052E-07
s_601,C_508,1.30028E-07
s_601,C_509,9.0718E-08
s_601,C_510,1.09393E-07
s_601,C_511,4.43633E-09
s_601,C_512,3.93963E-08
s_601,C_513,1.46677E-07
s_601,D_402,8.73103E-08
s_601,D_403,1.32851E-07
s_601,G_601,3.86454E-07
s_601,G_602,1.03306E-07
s_601,G_603,1.16514E-07
s_601,G_604,2.93575E-09
s_601,G_605,1.77525E-08
s_601,G_606,5.6841E-08
s_601,G_607,6.20055E-08
s_601,G_608,9.69993E-08
s_601,G_609,1.43974E-07
s_601,G_610,8.56456E-08
s_601,G_611,1.74281E-07
s_601,G_612,9.08384E-08
s_601,G_613,3.40007E-09
s_601,G_614,2.08585E-08
s_601,N_601,9.0238E-09
s_601,N_602,6.17489E-08
s_601,N_603,1.90246E-08
s_601,N_604,4.72635E-08
s_601,N_605,1.95627E-08
s_601,N_606,1.92355E-08
s_601,N_607,3.74562E-09
s_601,N_608,1.97581E-10
s_601,N_609,4.80372E-08
s_601,N_610,2.53072E-08
s_601,N_611,1.97224E-08
s_601,N_612,1.38207E-08
s_601,N_613,3.4276E-08
s_601,N_614,5.33682E-08
s_601,R_601,3.91106E-07
s_601,R_602,7.10922E-07
s_601,R_603,7.3187E-07
s_601,R_604,9.38926E-07
s_601,R_606,1.96555E-07
s_601,R_607,3.48391E-07
s_601,R_608,6.4778E-08
s_601,R_609,1.84148E-06
s_601,R_610,3.42897E-07
s_601,R_611,3.6624E-08
s_601,R_612,7.13131E-08
s_601,R_613,3.36194E-07
s_601,R_614,5.14035E-07
s_601,R_616,2.69167E-06
s_601,S_601,2.91613E-08
s_601,S_602,4.37235E-08
s_601,S_603,1.85569E-08
s_601,S_604,2.00359E-08
s_601,S_606,2.30779E-11
s_601,S_607,1.34046E-08
s_601,S_608,9.41856E-09
s_601,S_609,2.67979E-08
s_601,S_610,5.26915E-08
s_601,S_611,6.94303E-08
s_601,S_612,3.34062E-08
s_601,S_613,2.89185E-08
s_601,S_614,8.11769E-08
s_601,Y_601,2.04211E-07
s_601,Y_602,1.20931E-08
s_601,Y_603,3.9334E-08
s_601,Y_604,1.4604E-07
s_601,Y_605,3.84022E-08
s_601,Y_606,2.69059E-07
s_601,Y_607,2.86079E-08
s_601,Y_608,3.39179E-07
s_601,Y_609,4.38994E-08
s_601,Y_610,1.13586E-08
s_601,Y_611,9.58123E-08
s_601,Y_612,1.17115E-07
s_601,Y_613,9.08697E-08
s_601,Y_614,8.7828E-09
s_601,5_601,1.61931E-07
s_601,5_602,2.03874E-07
s_601,5_603,2.17457E-07
s_601,5_604,1.13928E-08
s_601,5_605,1.82553E-07
s_601,5_606,1.07663E-07
s_601,5_607,1.6815E-07
s_601,5_608,3.21758E-07
s_601,5_609,5.93283E-07
s_601,5_610,1.79546E-07
s_601,5_611,1.3884E-07
s_601,5_612,1.56482E-07
s_601,5_613,3.73954E-09
s_601,5_614,5.67522E-08
s_601,6_601,1.23095E-07
s_601,6_602,9.19481E-10
s_601,6_603,4.8443E-08
s_601,6_604,4.86092E-08
s_601,6_605,2.04081E-10
s_601,6_606,8.45475E-08
s_601,6_607,2.38E-08
s_601,6_608,7.93678E-08
s_601,6_609,4.29087E-08
s_601,6_610,8.52094E-09
s_601,6_611,1.88429E-08
s_601,6_612,2.19743E-09
s_601,6_613,1.02242E-07
s_601,6_614,4.46561E-08
s_601,7_601,1.8012E-08
s_601,7_602,1.43281E-07
s_601,7_603,1.14829E-07
s_601,7_604,2.34478E-07
s_601,7_605,1.72601E-07
s_601,7_606,7.79918E-09
s_601,7_607,3.90611E-08
s_601,7_608,1.85624E-08
s_601,7_609,2.31925E-07
s_601,7_610,3.19869E-07
s_601,7_611,1.76992E-07
s_601,7_612,8.55152E-08
s_601,7_613,2.2934E-07
s_601,7_614,5.97498E-07
s_601,8_601,1.49665E-07
s_601,8_602,2.21404E-07
s_601,8_603,2.05477E-07
s_601,8_604,1.13562E-06
s_601,8_606,1.75491E-06
s_601,8_607,4.80245E-07
s_601,8_608,8.55728E-07
s_601,8_609,9.25876E-08
s_601,8_610,3.94046E-08
s_601,8_611,2.25376E-08
s_601,8_612,1.89608E-09
s_601,a_405,1.11938E-06
s_601,a_406,6.72833E-07
s_601,a_407,5.52018E-06
s_601,a_410,1.96805E-05
s_601,b_602,1.39694E-07
s_601,b_603,3.52257E-06
s_601,b_604,2.2351E-06
s_601,b_605,2.26255E-07
s_601,b_606,2.00097E-06
s_601,b_607,2.4188E-06
s_601,b_608,2.54441E-06
s_601,b_609,1.41183E-05
s_601,b_610,6.09652E-09
s_601,b_611,4.86848E-06
s_601,b_612,7.66013E-06
s_601,b_613,2.95017E-07
s_601,b_614,1.193E-06
s_601,b_615,5.863E-07
s_601,b_616,1.99564E-06
s_601,b_617,4.20719E-07
s_601,c_501,0.000262203
s_601,c_502,0.000718167
s_601,c_503,0.000842855
s_601,c_504,2.34296E-05
s_601,c_505,1.86649E-05
s_601,c_506,0.001089351
s_601,c_507,0.001397156
s_601,c_508,0.001101301
s_601,c_509,0.002250182
s_601,c_510,0.000851564
s_601,c_511,0.003112497
s_601,c_512,0.001370502
s_601,c_513,0.715107831
s_601,d_402,1.11152E-05
s_601,d_403,7.32335E-08
s_601,g_601,7.95896E-06
s_601,g_602,9.74757E-06
s_601,g_603,9.41021E-06
s_601,g_604,3.77595E-06
s_601,g_605,8.87609E-09
s_601,g_606,2.22437E-06
s_601,g_607,9.59522E-08
s_601,g_608,5.05597E-10
s_601,g_609,7.69966E-06
s_601,g_610,4.09339E-06
s_601,g_611,3.64712E-06
s_601,g_612,1.3754E-06
s_601,g_613,4.73298E-09
s_601,g_614,2.29329E-06
s_601,n_601,4.00227E-05
s_601,n_602,3.48914E-06
s_601,n_603,2.34582E-05
s_601,n_604,3.43547E-06
s_601,n_605,0.001293011
s_601,n_606,3.96356E-05
s_601,n_607,2.25535E-05
s_601,n_608,0.001165304
s_601,n_609,2.46005E-05
s_601,n_610,0.000142077
s_601,n_611,4.3857E-05
