Source,Target,Weight
g_608,5_607,1.03902E-08
g_608,5_608,1.06153E-07
g_608,5_609,1.00946E-07
g_608,5_610,8.04268E-08
g_608,5_611,6.53655E-08
g_608,5_612,4.92884E-08
g_608,5_613,1.42946E-08
g_608,5_614,7.22256E-09
g_608,6_601,1.96695E-09
g_608,6_602,4.29093E-09
g_608,6_603,1.96905E-10
g_608,6_604,3.80406E-08
g_608,6_605,1.10411E-11
g_608,6_606,2.65501E-08
g_608,6_607,5.26022E-09
g_608,6_608,1.22836E-08
g_608,6_609,1.85643E-11
g_608,6_610,3.28697E-09
g_608,6_611,1.96075E-10
g_608,6_612,2.20739E-11
g_608,6_613,1.75021E-08
g_608,6_614,4.04287E-08
g_608,7_601,7.21427E-08
g_608,7_602,1.10589E-07
g_608,7_603,5.23964E-08
g_608,7_604,4.07045E-09
g_608,7_605,4.63808E-08
g_608,7_606,1.73527E-08
g_608,7_607,4.3971E-08
g_608,7_608,4.40069E-08
g_608,7_609,7.75139E-08
g_608,7_610,8.99507E-08
g_608,7_611,1.37165E-07
g_608,7_612,1.0764E-07
g_608,7_613,3.89462E-08
g_608,7_614,8.1485E-08
g_608,8_601,1.04782E-09
g_608,8_602,8.40232E-08
g_608,8_603,6.60552E-08
g_608,8_604,1.8831E-07
g_608,8_606,3.3611E-09
g_608,8_607,3.8322E-10
g_608,8_608,1.71972E-10
g_608,8_609,2.25225E-09
g_608,8_610,1.12364E-07
g_608,8_611,4.28818E-08
g_608,8_612,6.21512E-09
g_608,a_405,1.32083E-06
g_608,a_406,7.83575E-06
g_608,a_407,1.27956E-06
g_608,a_410,6.53842E-06
g_608,b_602,4.03578E-07
g_608,b_603,8.80011E-07
g_608,b_604,1.8982E-10
g_608,b_605,8.1239E-07
g_608,b_606,7.34686E-07
g_608,b_607,5.19097E-07
g_608,b_608,9.65054E-08
g_608,b_609,7.44197E-07
g_608,b_610,1.32759E-07
g_608,b_611,2.84432E-09
g_608,b_612,2.12832E-06
g_608,b_613,8.76848E-07
g_608,b_614,8.25552E-07
g_608,b_615,2.65723E-06
g_608,b_616,1.18312E-06
g_608,b_617,1.31992E-08
g_608,c_501,2.02362E-05
g_608,c_502,7.22799E-06
g_608,c_503,2.21333E-07
g_608,c_504,6.60768E-06
g_608,c_505,1.82186E-05
g_608,c_506,8.42598E-05
g_608,c_507,1.95123E-06
g_608,c_508,8.87606E-07
g_608,c_509,2.05841E-05
g_608,c_510,7.11901E-06
g_608,c_511,4.50191E-09
g_608,c_512,4.58913E-06
g_608,c_513,1.06987E-05
g_608,d_402,4.46278E-06
g_608,d_403,5.89813E-07
g_608,g_601,0.015251564
g_608,g_602,0.04952011
g_608,g_603,0.066903342
g_608,g_604,0.009685252
g_608,g_605,0.054011652
g_608,g_606,0.034032322
g_608,g_607,0.032701886
g_608,g_609,2.37779004
g_608,g_610,5.839952619
g_608,g_611,0.024383105
g_608,g_612,0.002049221
g_608,g_613,0.004452655
g_608,g_614,0.002530339
g_608,n_601,0.072929489
g_608,n_602,7.27493E-06
g_608,n_603,0.00029245
g_608,n_604,0.000469323
g_608,n_605,5.86081E-06
g_608,n_606,0.000328745
g_608,n_607,0.000367625
g_608,n_608,0.000325532
g_608,n_609,0.000348222
g_608,n_610,0.000439205
g_608,n_611,0.009191969
g_608,n_612,0.000618923
g_608,n_613,0.00016842
g_608,n_614,0.000120419
g_608,r_601,2.37716E-07
g_608,r_602,1.93587E-07
g_608,r_603,1.92265E-07
g_608,r_604,2.85638E-07
g_608,r_606,4.65819E-09
g_608,r_607,4.7301E-10
g_608,r_608,6.64589E-11
g_608,r_609,1.29509E-07
g_608,r_610,1.76801E-07
g_608,r_611,7.06397E-08
g_608,r_612,1.77364E-08
g_608,r_613,2.11511E-08
g_608,r_614,9.3743E-09
g_608,r_616,3.94614E-07
g_608,s_601,3.88382E-11
g_608,s_602,1.57794E-05
g_608,s_603,4.43069E-06
g_608,s_604,1.6549E-07
g_608,s_606,6.38642E-07
g_608,s_607,4.65893E-07
g_608,s_608,9.95844E-07
g_608,s_609,1.86915E-05
g_608,s_610,2.38297E-05
g_608,s_611,5.38217E-06
g_608,s_612,2.72552E-05
g_608,s_613,1.41198E-05
g_608,s_614,4.75721E-06
g_608,y_601,0.000427317
g_608,y_602,0.001758029
g_608,y_603,0.002218857
g_608,y_604,0.000681184
g_608,y_605,0.000110935
g_608,y_606,0.000886218
g_608,y_607,0.000811934
g_608,y_608,0.000353221
g_608,y_609,0.000105286
g_608,y_610,0.00036525
g_608,y_611,0.000254932
g_608,y_612,1.82774E-05
g_608,y_613,4.6648E-05
g_608,y_614,0.000205633
g_609,1_601,0.000214125
g_609,1_602,2.89532E-07
g_609,1_603,2.55275E-06
g_609,1_604,0.00013073
g_609,1_605,0.000352947
g_609,1_606,9.66544E-06
g_609,1_607,2.84189E-05
g_609,1_608,2.26166E-05
g_609,1_609,1.91128E-05
g_609,1_610,8.97417E-05
g_609,1_611,0.000423644
g_609,1_612,6.29996E-05
g_609,1_613,0.000223516
g_609,1_614,2.7765E-06
g_609,2_601,3.16214E-06
g_609,2_602,2.45014E-05
g_609,2_603,2.32839E-05
g_609,2_604,2.85714E-05
g_609,2_605,3.38215E-07
g_609,2_606,2.63914E-05
g_609,2_607,1.27821E-06
g_609,2_608,4.91216E-06
g_609,2_609,2.14973E-05
g_609,2_610,5.63443E-06
g_609,2_611,3.01639E-06
g_609,2_612,1.89258E-06
g_609,2_613,4.28314E-06
g_609,2_614,1.20831E-05
g_609,3_601,0.000110845
g_609,3_602,3.13418E-05
g_609,3_603,3.28296E-05
g_609,3_604,3.88995E-06
g_609,3_605,2.58706E-06
g_609,3_606,1.18194E-05
g_609,3_607,1.74668E-05
g_609,3_608,1.66086E-05
g_609,3_609,2.25274E-05
g_609,3_610,1.17517E-05
g_609,3_611,2.78471E-05
g_609,3_612,1.41302E-05
g_609,3_613,4.64882E-06
g_609,3_614,1.16839E-05
g_609,4_601,1.31163E-07
g_609,4_602,4.22422E-06
g_609,4_603,9.3048E-06
g_609,4_604,2.24767E-07
g_609,4_606,1.4178E-07
g_609,4_607,4.29091E-08
g_609,4_608,6.40413E-07
g_609,4_609,4.62417E-07
g_609,4_610,9.15732E-06
g_609,4_611,4.72824E-06
g_609,4_612,3.9527E-06
g_609,A_405,1.87987E-06
g_609,A_406,1.24013E-06
g_609,A_407,1.80468E-06
g_609,A_410,2.31618E-08
g_609,B_602,2.76547E-06
g_609,B_603,7.37855E-06
g_609,B_604,7.78633E-07
g_609,B_605,3.35046E-06
g_609,B_606,2.42721E-05
g_609,B_607,1.44739E-05
g_609,B_608,1.85433E-06
g_609,B_609,9.45789E-06
g_609,B_610,6.46346E-08
g_609,B_611,6.63817E-06
g_609,B_612,8.25885E-06
g_609,B_613,4.02331E-06
g_609,B_614,1.78942E-06
g_609,B_615,6.99642E-06
g_609,B_616,3.11051E-05
g_609,B_617,4.95566E-06
g_609,C_501,3.92461E-08
g_609,C_502,2.61307E-07
g_609,C_503,4.92941E-07
g_609,C_504,5.49671E-09
g_609,C_505,6.37157E-07
g_609,C_506,2.23653E-07
g_609,C_507,1.14082E-07
g_609,C_508,8.67179E-07
g_609,C_509,1.86979E-07
g_609,C_510,1.3761E-07
g_609,C_511,2.72634E-07
g_609,C_512,5.07054E-07
g_609,C_513,4.39593E-08
g_609,D_402,1.25827E-06
g_609,D_403,8.91924E-07
g_609,G_601,6.9701E-08
g_609,G_602,2.38799E-09
g_609,G_603,2.63678E-08
g_609,G_604,4.14731E-08
g_609,G_605,6.48352E-10
g_609,G_606,5.03833E-08
g_609,G_607,2.18987E-08
g_609,G_608,4.32424E-08
g_609,G_609,2.07117E-08
g_609,G_610,2.35708E-09
g_609,G_611,7.78511E-09
g_609,G_612,1.08267E-08
g_609,G_613,4.50156E-08
g_609,G_614,3.43034E-08
g_609,N_601,7.2803E-08
g_609,N_602,1.01104E-07
g_609,N_603,1.29178E-07
g_609,N_604,1.11669E-08
g_609,N_605,2.81444E-08
g_609,N_606,1.17306E-08
g_609,N_607,3.01078E-08
g_609,N_608,8.06488E-08
g_609,N_609,1.8061E-07
g_609,N_610,1.11355E-07
g_609,N_611,8.42303E-08
g_609,N_612,6.25082E-08
g_609,N_613,2.2193E-10
g_609,N_614,3.093E-08
g_609,R_601,2.2641E-06
g_609,R_602,2.02248E-06
g_609,R_603,6.13359E-06
g_609,R_604,2.68406E-05
g_609,R_606,1.181E-06
g_609,R_607,8.34439E-08
g_609,R_608,2.96564E-06
g_609,R_609,4.96136E-07
g_609,R_610,7.24316E-06
g_609,R_611,5.30775E-05
g_609,R_612,3.99285E-05
g_609,R_613,3.42807E-05
g_609,R_614,1.67355E-10
g_609,R_616,2.64626E-05
g_609,S_601,1.10661E-08
g_609,S_602,1.67198E-07
g_609,S_603,1.44941E-07
g_609,S_604,1.67128E-09
g_609,S_606,1.76132E-09
g_609,S_607,2.24634E-09
g_609,S_608,3.94929E-09
g_609,S_609,1.38325E-07
g_609,S_610,1.30026E-07
g_609,S_611,2.71883E-07
g_609,S_612,1.59649E-07
g_609,S_613,2.5402E-12
g_609,S_614,9.8588E-09
g_609,Y_601,1.31829E-10
g_609,Y_602,9.50346E-08
g_609,Y_603,3.08169E-08
g_609,Y_604,9.05112E-08
g_609,Y_605,1.10782E-07
g_609,Y_606,1.76985E-09
g_609,Y_607,2.47272E-08
g_609,Y_608,4.70524E-09
g_609,Y_609,7.30957E-08
g_609,Y_610,1.35722E-07
g_609,Y_611,5.35029E-08
g_609,Y_612,3.61527E-08
g_609,Y_613,1.49823E-07
g_609,Y_614,1.49768E-07
g_609,5_601,4.51485E-08
g_609,5_602,1.76452E-08
g_609,5_603,3.44234E-08
g_609,5_604,2.11374E-08
g_609,5_605,3.32471E-09
g_609,5_606,7.55834E-08
g_609,5_607,1.66493E-08
g_609,5_608,1.0971E-07
g_609,5_609,5.15523E-08
g_609,5_610,3.29862E-08
g_609,5_611,4.24417E-08
g_609,5_612,4.04009E-08
g_609,5_613,1.84518E-08
g_609,5_614,9.7792E-11
g_609,6_601,2.94241E-09
g_609,6_602,2.14438E-08
g_609,6_603,5.4771E-09
g_609,6_604,2.28129E-08
g_609,6_605,3.58817E-09
g_609,6_606,7.43704E-09
g_609,6_607,2.30236E-10
g_609,6_608,5.57104E-10
g_609,6_609,7.24496E-09
g_609,6_610,1.05527E-08
g_609,6_611,8.99918E-09
g_609,6_612,6.90797E-09
g_609,6_613,1.79348E-08
g_609,6_614,3.61615E-08
g_609,7_601,1.10237E-07
g_609,7_602,8.43131E-08
g_609,7_603,6.52621E-08
g_609,7_604,1.57604E-10
g_609,7_605,1.50623E-08
g_609,7_606,2.48002E-08
g_609,7_607,3.01257E-08
g_609,7_608,5.54282E-08
g_609,7_609,6.6493E-08
g_609,7_610,8.38728E-08
g_609,7_611,1.52095E-07
g_609,7_612,8.11512E-08
g_609,7_613,2.1803E-09
g_609,7_614,5.90316E-08
g_609,8_601,4.42176E-09
g_609,8_602,1.81864E-07
g_609,8_603,1.74775E-07
g_609,8_604,7.59087E-08
g_609,8_606,2.69754E-10
g_609,8_607,4.95877E-10
g_609,8_608,8.16499E-10
g_609,8_609,6.3176E-09
g_609,8_610,1.46437E-07
g_609,8_611,1.1478E-07
g_609,8_612,5.38017E-08
g_609,a_405,2.24541E-06
g_609,a_406,9.57047E-06
g_609,a_407,1.82064E-06
g_609,a_410,9.59906E-07
g_609,b_602,3.75932E-07
g_609,b_603,6.33686E-07
g_609,b_604,1.35362E-07
g_609,b_605,1.57252E-06
g_609,b_606,8.11792E-07
g_609,b_607,2.72646E-07
g_609,b_608,7.05482E-07
g_609,b_609,4.15167E-07
g_609,b_610,4.35307E-07
g_609,b_611,8.91928E-08
g_609,b_612,1.37482E-06
g_609,b_613,1.63786E-06
g_609,b_614,1.56789E-06
g_609,b_615,2.34546E-06
g_609,b_616,9.57429E-07
g_609,b_617,8.96526E-08
g_609,c_501,4.62052E-05
g_609,c_502,1.09289E-05
g_609,c_503,4.92734E-06
g_609,c_504,8.99388E-06
g_609,c_505,7.79196E-06
g_609,c_506,0.000121899
g_609,c_507,2.49005E-05
g_609,c_508,9.5197E-08
g_609,c_509,2.04104E-05
g_609,c_510,9.83623E-06
g_609,c_511,1.681E-07
g_609,c_512,1.48637E-06
g_609,c_513,2.0634E-05
g_609,d_402,4.17785E-06
g_609,d_403,4.7241E-07
g_609,g_601,0.02793145
g_609,g_602,0.498990959
g_609,g_603,14.47917843
g_609,g_604,0.087385298
g_609,g_605,0.001909131
g_609,g_606,0.003695836
g_609,g_607,0.302566029
g_609,g_608,2.37779004
g_609,g_610,0.012898737
g_609,g_611,0.025381543
g_609,g_612,0.013283703
g_609,g_613,0.009557646
g_609,g_614,0.008062911
g_609,n_601,3.071250978
g_609,n_602,0.158103642
g_609,n_603,3.68519E-06
g_609,n_604,9.85049E-05
g_609,n_605,9.72603E-05
g_609,n_606,3.26349E-05
g_609,n_607,1.46784E-08
g_609,n_608,9.44866E-05
g_609,n_609,0.000128818
g_609,n_610,0.006840208
g_609,n_611,0.025320626
g_609,n_612,0.012421908
g_609,n_613,0.037129202
g_609,n_614,0.039123943
g_609,r_601,2.86453E-07
g_609,r_602,3.22134E-07
g_609,r_603,3.04543E-07
g_609,r_604,1.72573E-07
g_609,r_606,8.32374E-10
g_609,r_607,4.05577E-10
g_609,r_608,1.11797E-09
g_609,r_609,3.07587E-07
g_609,r_610,2.23646E-07
g_609,r_611,1.56358E-07
g_609,r_612,8.35824E-08
g_609,r_613,1.98649E-08
g_609,r_614,6.4359E-09
g_609,r_616,5.29759E-07
g_609,s_601,5.91462E-07
g_609,s_602,3.07893E-05
g_609,s_603,2.83652E-05
g_609,s_604,5.1081E-06
g_609,s_606,1.49809E-06
g_609,s_607,2.04973E-07
g_609,s_608,5.53384E-06
g_609,s_609,3.84884E-05
g_609,s_610,0.000100484
g_609,s_611,6.70258E-05
g_609,s_612,0.000104046
g_609,s_613,2.70758E-07
g_609,s_614,1.68044E-05
g_609,y_601,0.001629525
g_609,y_602,0.00788578
g_609,y_603,0.006357631
g_609,y_604,0.001701542
g_609,y_605,7.33431E-05
g_609,y_606,0.002109882
g_609,y_607,0.001759465
g_609,y_608,0.000404275
g_609,y_609,0.000115711
g_609,y_610,0.000639333
g_609,y_611,0.00072367
g_609,y_612,0.000251787
g_609,y_613,2.13552E-05
g_609,y_614,0.000290863
g_610,1_601,0.001186582
g_610,1_602,7.18481E-05
g_610,1_603,3.28831E-05
g_610,1_604,0.000121769
g_610,1_605,0.000944331
g_610,1_606,5.24551E-05
g_610,1_607,0.00029893
g_610,1_608,0.000134791
g_610,1_609,0.000428109
g_610,1_610,0.004388147
g_610,1_611,0.002989606
g_610,1_612,0.000516539
g_610,1_613,0.001596659
g_610,1_614,4.63431E-07
g_610,2_601,2.08988E-05
g_610,2_602,0.000134652
g_610,2_603,0.000166998
g_610,2_604,0.000100618
g_610,2_605,8.57642E-07
g_610,2_606,7.14514E-05
g_610,2_607,1.28382E-07
g_610,2_608,1.69519E-06
g_610,2_609,0.000220265
g_610,2_610,2.96152E-05
g_610,2_611,1.86931E-05
g_610,2_612,1.87241E-05
g_610,2_613,1.08139E-05
g_610,2_614,3.65946E-05
g_610,3_601,0.000210111
g_610,3_602,4.10451E-05
g_610,3_603,9.35442E-05
g_610,3_604,1.70476E-05
g_610,3_605,3.08055E-06
g_610,3_606,3.43596E-05
g_610,3_607,4.40977E-05
g_610,3_608,3.91286E-05
g_610,3_609,5.30157E-05
g_610,3_610,1.96336E-05
g_610,3_611,2.8184E-05
g_610,3_612,1.4375E-05
g_610,3_613,3.85176E-05
g_610,3_614,8.12325E-05
g_610,4_601,2.00587E-07
g_610,4_602,5.71161E-06
g_610,4_603,1.14551E-05
g_610,4_604,5.77472E-07
g_610,4_606,5.73304E-07
g_610,4_607,1.18523E-07
g_610,4_608,1.36356E-06
g_610,4_609,5.62496E-07
g_610,4_610,1.11935E-05
g_610,4_611,8.19814E-06
g_610,4_612,9.16562E-06
g_610,A_405,1.54348E-06
g_610,A_406,1.57599E-06
g_610,A_407,1.92442E-06
g_610,A_410,1.46648E-09
g_610,B_602,2.22667E-08
g_610,B_603,1.4556E-05
g_610,B_604,7.91344E-09
g_610,B_605,6.44189E-06
g_610,B_606,1.48406E-05
g_610,B_607,1.04849E-05
g_610,B_608,2.90842E-06
g_610,B_609,7.11331E-06
g_610,B_610,7.95676E-07
g_610,B_611,8.88754E-07
g_610,B_612,5.77853E-06
g_610,B_613,6.40108E-06
g_610,B_614,4.78561E-06
g_610,B_615,5.75431E-06
g_610,B_616,2.47285E-05
g_610,B_617,1.22117E-07
g_610,C_501,3.23982E-10
g_610,C_502,3.33616E-07
g_610,C_503,4.2768E-07
g_610,C_504,9.42802E-08
g_610,C_505,5.01777E-07
g_610,C_506,2.91346E-07
g_610,C_507,3.36574E-08
g_610,C_508,4.39074E-07
g_610,C_509,2.96481E-07
g_610,C_510,2.01302E-07
g_610,C_511,8.69706E-08
g_610,C_512,3.77038E-07
g_610,C_513,1.00933E-08
g_610,D_402,1.96084E-06
g_610,D_403,6.01364E-08
g_610,G_601,1.69896E-08
g_610,G_602,4.99052E-09
g_610,G_603,1.06274E-08
g_610,G_604,1.87693E-08
g_610,G_605,2.9491E-09
g_610,G_606,1.60628E-08
g_610,G_607,1.09732E-09
g_610,G_608,1.00691E-08
g_610,G_609,2.35648E-09
g_610,G_610,1.1263E-13
g_610,G_611,2.18692E-10
g_610,G_612,3.59391E-10
g_610,G_613,6.35002E-08
g_610,G_614,2.36871E-08
g_610,N_601,5.42997E-08
g_610,N_602,6.83263E-08
g_610,N_603,7.14595E-08
g_610,N_604,4.21686E-10
g_610,N_605,5.02936E-08
g_610,N_606,4.55701E-08
g_610,N_607,5.81799E-08
g_610,N_608,1.04183E-07
g_610,N_609,1.32977E-07
g_610,N_610,5.77458E-08
g_610,N_611,5.77943E-08
g_610,N_612,6.52133E-08
g_610,N_613,2.98942E-10
g_610,N_614,6.18133E-09
g_610,R_601,1.43564E-07
g_610,R_602,1.1285E-06
g_610,R_603,1.33253E-06
g_610,R_604,9.80503E-05
g_610,R_606,8.89042E-07
g_610,R_607,1.47558E-07
g_610,R_608,3.87468E-07
g_610,R_609,1.35901E-05
g_610,R_610,3.22151E-05
g_610,R_611,4.42158E-05
g_610,R_612,2.84309E-05
g_610,R_613,6.18494E-05
g_610,R_614,3.67219E-07
g_610,R_616,2.93356E-05
g_610,S_601,9.89771E-09
g_610,S_602,8.09577E-08
g_610,S_603,1.42994E-07
g_610,S_604,1.05483E-09
g_610,S_606,1.06675E-09
g_610,S_607,9.18312E-10
g_610,S_608,2.80196E-09
g_610,S_609,1.02242E-07
g_610,S_610,9.67651E-08
g_610,S_611,1.75263E-07
g_610,S_612,7.33957E-08
g_610,S_613,2.33045E-08
g_610,S_614,3.18091E-09
g_610,Y_601,1.2821E-08
g_610,Y_602,7.62455E-08
g_610,Y_603,6.63886E-08
g_610,Y_604,8.2906E-08
g_610,Y_605,2.89939E-08
g_610,Y_606,1.00571E-09
g_610,Y_607,8.19524E-09
g_610,Y_608,1.41245E-08
g_610,Y_609,8.00785E-08
g_610,Y_610,1.70844E-07
g_610,Y_611,9.72564E-08
g_610,Y_612,3.52882E-08
g_610,Y_613,4.70102E-08
g_610,Y_614,1.8317E-07
g_610,5_601,1.29134E-08
g_610,5_602,2.59809E-09
g_610,5_603,1.60463E-09
g_610,5_604,4.57743E-08
g_610,5_605,8.0873E-09
g_610,5_606,6.94832E-08
g_610,5_607,1.89122E-08
g_610,5_608,5.76948E-08
g_610,5_609,7.36498E-09
g_610,5_610,1.14242E-09
g_610,5_611,1.17764E-08
g_610,5_612,1.88192E-08
g_610,5_613,7.77575E-09
g_610,5_614,7.15957E-09
g_610,6_601,9.75376E-09
g_610,6_602,2.69101E-08
g_610,6_603,6.35865E-09
g_610,6_604,3.99926E-09
g_610,6_605,1.08318E-08
g_610,6_606,3.89004E-11
g_610,6_607,8.43841E-09
g_610,6_608,2.70077E-09
g_610,6_609,1.34864E-08
g_610,6_610,8.50218E-09
g_610,6_611,1.38455E-08
g_610,6_612,1.5271E-08
g_610,6_613,1.33385E-08
g_610,6_614,1.24121E-08
g_610,7_601,7.05091E-08
g_610,7_602,2.21078E-08
g_610,7_603,4.13401E-08
g_610,7_604,2.05162E-11
g_610,7_605,3.73106E-11
g_610,7_606,9.19048E-09
g_610,7_607,4.21027E-09
g_610,7_608,2.50676E-08
g_610,7_609,2.44164E-08
g_610,7_610,3.76875E-08
g_610,7_611,7.14248E-08
g_610,7_612,1.58693E-08
g_610,7_613,1.00572E-08
g_610,7_614,2.27377E-08
g_610,8_601,3.49817E-09
g_610,8_602,1.38954E-07
g_610,8_603,1.18226E-07
g_610,8_604,1.67816E-09
g_610,8_606,5.52845E-10
g_610,8_607,2.63302E-09
g_610,8_608,2.51085E-09
g_610,8_609,5.16885E-09
g_610,8_610,6.24446E-08
g_610,8_611,8.9468E-08
g_610,8_612,7.60788E-08
g_610,a_405,9.532E-07
g_610,a_406,2.42957E-06
g_610,a_407,7.44082E-07
g_610,a_410,3.21388E-06
g_610,b_602,9.72594E-08
g_610,b_603,1.06081E-07
g_610,b_604,3.57385E-07
g_610,b_605,1.15112E-06
g_610,b_606,3.28551E-07
g_610,b_607,1.25715E-08
g_610,b_608,1.11775E-06
g_610,b_609,2.13831E-08
g_610,b_610,4.66507E-07
g_610,b_611,1.61377E-07
g_610,b_612,8.89552E-08
g_610,b_613,1.19475E-06
g_610,b_614,1.16948E-06
g_610,b_615,5.45686E-07
g_610,b_616,2.13345E-07
g_610,b_617,1.42684E-07
g_610,c_501,1.14059E-05
g_610,c_502,2.41303E-06
g_610,c_503,6.44628E-06
g_610,c_504,1.99147E-06
g_610,c_505,1.45395E-06
g_610,c_506,7.85907E-06
g_610,c_507,2.17558E-05
g_610,c_508,1.70434E-06
g_610,c_509,1.2801E-06
g_610,c_510,2.04989E-06
g_610,c_511,5.06875E-08
g_610,c_512,9.01182E-06
g_610,c_513,4.78358E-06
g_610,d_402,6.97565E-07
g_610,d_403,5.23542E-08
g_610,g_601,0.047248261
g_610,g_602,0.127943335
g_610,g_603,0.16175587
g_610,g_604,0.009243853
g_610,g_605,0.003064264
g_610,g_606,0.013218577
g_610,g_607,4.81065E-05
g_610,g_608,5.839952619
g_610,g_609,0.012898737
g_610,g_611,0.596653913
g_610,g_612,0.522469882
g_610,g_613,0.047809359
g_610,g_614,0.003989844
g_610,n_601,0.02149737
g_610,n_602,0.008498387
g_610,n_603,0.00066488
g_610,n_604,3.82604E-05
g_610,n_605,7.02493E-05
g_610,n_606,8.1164E-05
g_610,n_607,0.000263536
g_610,n_608,0.000346812
g_610,n_609,0.0006035
g_610,n_610,0.000412437
g_610,n_611,0.001083909
g_610,n_612,0.001130792
g_610,n_613,0.001408929
g_610,n_614,0.000736875
g_610,r_601,1.46285E-07
g_610,r_602,2.27537E-07
g_610,r_603,1.84648E-07
g_610,r_604,2.1677E-08
g_610,r_606,4.36716E-10
g_610,r_607,3.15577E-09
g_610,r_608,3.86261E-09
g_610,r_609,2.88072E-07
g_610,r_610,1.15407E-07
g_610,r_611,1.31951E-07
g_610,r_612,1.15312E-07
g_610,r_613,1.5522E-08
g_610,r_614,1.29797E-09
g_610,r_616,3.12395E-07
g_610,s_601,4.72806E-07
g_610,s_602,3.46822E-06
g_610,s_603,1.11099E-05
g_610,s_604,5.25501E-08
g_610,s_606,5.46494E-08
g_610,s_607,8.67473E-09
g_610,s_608,9.76776E-07
g_610,s_609,6.68902E-06
g_610,s_610,2.46426E-05
g_610,s_611,2.60582E-05
g_610,s_612,1.14368E-05
g_610,s_613,3.51196E-06
g_610,s_614,6.42275E-06
g_610,y_601,0.000167366
g_610,y_602,0.000590262
g_610,y_603,0.004245114
g_610,y_604,0.00029665
g_610,y_605,4.14675E-06
g_610,y_606,0.000124122
g_610,y_607,0.000105738
g_610,y_608,0.000386288
g_610,y_609,0.006979073
g_610,y_610,0.000442574
g_610,y_611,0.000130428
g_610,y_612,0.000266944
g_610,y_613,6.18619E-06
g_610,y_614,5.12715E-07
g_611,1_601,0.002158317
g_611,1_602,0.00203559
g_611,1_603,0.000976073
g_611,1_604,0.00077914
g_611,1_605,0.009771902
g_611,1_606,0.000408131
g_611,1_607,0.001153853
g_611,1_608,0.001171021
g_611,1_609,0.000369522
g_611,1_610,0.004278275
g_611,1_611,0.013685515
g_611,1_612,0.064343481
g_611,1_613,0.000434426
g_611,1_614,0.001548089
g_611,2_601,2.81376E-06
g_611,2_602,8.02786E-05
g_611,2_603,1.42096E-05
g_611,2_604,8.04015E-05
g_611,2_605,1.49483E-05
g_611,2_606,0.000173304
g_611,2_607,8.17907E-05
g_611,2_608,0.000152839
g_611,2_609,3.31302E-05
g_611,2_610,8.0858E-07
g_611,2_611,1.34474E-06
g_611,2_612,4.31593E-08
g_611,2_613,3.02979E-05
g_611,2_614,4.89679E-05
g_611,3_601,0.002493537
g_611,3_602,0.000573087
g_611,3_603,0.000387853
g_611,3_604,2.86494E-05
g_611,3_605,1.88963E-05
g_611,3_606,7.65132E-05
g_611,3_607,0.000153959
g_611,3_608,0.000117992
g_611,3_609,0.000208387
g_611,3_610,0.000119782
g_611,3_611,0.000330715
g_611,3_612,0.000155719
g_611,3_613,4.25474E-06
g_611,3_614,0.000259907
g_611,4_601,5.76446E-07
g_611,4_602,1.84174E-05
g_611,4_603,4.53727E-05
g_611,4_604,1.06706E-06
g_611,4_606,9.61854E-07
g_611,4_607,1.04611E-07
g_611,4_608,5.06612E-06
g_611,4_609,2.43152E-06
g_611,4_610,5.37096E-05
g_611,4_611,2.26616E-05
g_611,4_612,2.11682E-05
g_611,A_405,4.06622E-06
g_611,A_406,2.64777E-06
g_611,A_407,5.54291E-06
g_611,A_410,1.18182E-07
g_611,B_602,3.64063E-06
g_611,B_603,3.09767E-05
g_611,B_604,3.35913E-06
g_611,B_605,1.92225E-05
g_611,B_606,3.24444E-05
g_611,B_607,6.81297E-06
g_611,B_608,1.04807E-05
g_611,B_609,2.36686E-05
g_611,B_610,9.34766E-06
g_611,B_611,3.86673E-06
g_611,B_612,1.30869E-05
g_611,B_613,2.32867E-05
g_611,B_614,1.34889E-05
g_611,B_615,1.04681E-05
g_611,B_616,7.29561E-05
g_611,B_617,4.79149E-06
g_611,C_501,1.84612E-09
g_611,C_502,7.91216E-07
g_611,C_503,8.02306E-07
g_611,C_504,1.49857E-07
g_611,C_505,8.34684E-07
g_611,C_506,5.44185E-07
g_611,C_507,4.44765E-08
g_611,C_508,1.2709E-06
g_611,C_509,6.46015E-07
g_611,C_510,5.55239E-07
g_611,C_511,4.80565E-07
g_611,C_512,8.52965E-07
g_611,C_513,1.24945E-08
g_611,D_402,3.16276E-06
g_611,D_403,1.46346E-06
g_611,G_601,3.51299E-08
g_611,G_602,1.77974E-09
g_611,G_603,1.24318E-08
g_611,G_604,5.42888E-08
g_611,G_605,5.025E-11
g_611,G_606,4.89045E-08
g_611,G_607,1.42138E-08
g_611,G_608,3.29192E-08
g_611,G_609,7.79832E-09
g_611,G_610,2.17075E-10
g_611,G_611,5.46724E-12
g_611,G_612,1.41321E-09
g_611,G_613,6.65186E-08
g_611,G_614,6.61924E-08
g_611,N_601,1.0551E-07
g_611,N_602,1.16003E-07
g_611,N_603,1.74923E-07
g_611,N_604,2.78883E-09
g_611,N_605,3.79872E-08
g_611,N_606,4.05358E-08
g_611,N_607,5.05592E-08
g_611,N_608,1.61423E-07
g_611,N_609,2.55508E-07
g_611,N_610,1.45722E-07
g_611,N_611,1.12477E-07
g_611,N_612,9.14059E-08
g_611,N_613,1.06234E-09
g_611,N_614,2.26294E-08
